GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_DISTANCE_TRUE,LONGEST_SHOT_FLAG,
Shot Chart Detail,21500874,367,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-79,234,1,0,20160227,OKC,GSW,246.9757073,0,
Shot Chart Detail,21500874,373,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,2,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,19,183,56,1,0,20160227,OKC,GSW,191.3765921,0,
Shot Chart Detail,21500874,389,201939,Stephen Curry,1610612744,Golden State Warriors,4,11,3,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-29,7,1,0,20160227,OKC,GSW,29.83286778,0,
Shot Chart Detail,21500874,481,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,37,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,3,1,1,20160227,OKC,GSW,10.44030651,0,
Shot Chart Detail,21500874,487,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,53,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,78,249,1,1,20160227,OKC,GSW,260.9310254,0,
Shot Chart Detail,21500874,505,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,37,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,60,257,1,1,20160227,OKC,GSW,263.9109698,0,
Shot Chart Detail,21500874,554,201939,Stephen Curry,1610612744,Golden State Warriors,5,3,53,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-9,254,1,1,20160227,OKC,GSW,254.1593988,0,
Shot Chart Detail,21500874,568,201939,Stephen Curry,1610612744,Golden State Warriors,5,2,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,117,223,1,1,20160227,OKC,GSW,251.8293073,0,
Shot Chart Detail,21500874,572,201939,Stephen Curry,1610612744,Golden State Warriors,5,1,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,158,185,1,0,20160227,OKC,GSW,243.2878953,0,
Shot Chart Detail,21500874,579,201939,Stephen Curry,1610612744,Golden State Warriors,5,1,34,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,132,120,1,0,20160227,OKC,GSW,178.392825,0,
Shot Chart Detail,21500874,605,201939,Stephen Curry,1610612744,Golden State Warriors,5,0,0,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,37,-180,326,1,1,20160227,OKC,GSW,372.3922663,0,
Shot Chart Detail,21500911,9,201939,Stephen Curry,1610612744,Golden State Warriors,1,11,16,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,186,175,1,0,20160303,GSW,OKC,255.3840246,0,
Shot Chart Detail,21500911,16,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-52,262,1,0,20160303,GSW,OKC,267.110464,0,
Shot Chart Detail,21500911,35,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,43,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-9,26,1,1,20160303,GSW,OKC,27.51363298,0,
Shot Chart Detail,21500911,59,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,19,1,0,20160303,GSW,OKC,27.58622845,0,
Shot Chart Detail,21500911,54,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,24,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,19,8,1,1,20160303,GSW,OKC,20.61552813,0,
Shot Chart Detail,21500911,72,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,2,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-209,151,1,1,20160303,GSW,OKC,257.8410363,0,
Shot Chart Detail,21500911,74,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,33,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-207,164,1,1,20160303,GSW,OKC,264.0927867,0,
Shot Chart Detail,21500911,82,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,42,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-99,267,1,0,20160303,GSW,OKC,284.7630594,0,
Shot Chart Detail,21500911,211,201939,Stephen Curry,1610612744,Golden State Warriors,2,4,1,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,11,1,1,20160303,GSW,OKC,18.60107524,0,
Shot Chart Detail,21500911,225,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-222,120,1,0,20160303,GSW,OKC,252.3568901,0,
Shot Chart Detail,21500911,244,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,11,1,1,20160303,GSW,OKC,22.82542442,0,
Shot Chart Detail,21500911,246,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-178,272,1,1,20160303,GSW,OKC,325.0661471,0,
Shot Chart Detail,21500911,255,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,17,Made Shot,Driving Bank shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,92,41,1,1,20160303,GSW,OKC,100.7223908,0,
Shot Chart Detail,21500911,275,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,38,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,0,20160303,GSW,OKC,16.1245155,0,
Shot Chart Detail,21500911,281,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,18,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,148,242,1,0,20160303,GSW,OKC,283.668821,0,
Shot Chart Detail,21500911,292,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,54,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,210,134,1,0,20160303,GSW,OKC,249.1104173,0,
Shot Chart Detail,21500911,319,201939,Stephen Curry,1610612744,Golden State Warriors,3,4,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,169,208,1,0,20160303,GSW,OKC,268.0018657,0,
Shot Chart Detail,21500911,345,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-160,252,1,0,20160303,GSW,OKC,298.5029313,0,
Shot Chart Detail,21500911,361,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,50,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-16,8,1,1,20160303,GSW,OKC,17.88854382,0,
Shot Chart Detail,21500911,364,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,128,287,1,0,20160303,GSW,OKC,314.2499006,0,
Shot Chart Detail,21500911,366,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,3,Missed Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,10,98,34,1,0,20160303,GSW,OKC,103.7304198,0,
Shot Chart Detail,21500911,441,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,7,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,61,1,0,20160303,GSW,OKC,239.8853893,0,
Shot Chart Detail,21500911,459,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,16,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,16,1,1,20160303,GSW,OKC,23.34523506,0,
Shot Chart Detail,21500911,490,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,16,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,45,257,1,1,20160303,GSW,OKC,260.9099462,0,
Shot Chart Detail,21500911,499,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,44,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,187,193,1,1,20160303,GSW,OKC,268.7340693,0,
Shot Chart Detail,21500931,11,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,34,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-158,208,1,1,20160306,LAL,GSW,261.2049004,0,
Shot Chart Detail,21500931,15,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-147,213,1,0,20160306,LAL,GSW,258.8010819,0,
Shot Chart Detail,21500931,25,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,47,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,1,20160306,LAL,GSW,7.071067812,0,
Shot Chart Detail,21500931,67,201939,Stephen Curry,1610612744,Golden State Warriors,1,5,3,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,2,1,1,20160306,LAL,GSW,20.09975124,0,
Shot Chart Detail,21500931,81,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,8,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,11,1,0,20160306,LAL,GSW,31.95309062,0,
Shot Chart Detail,21500931,86,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,38,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,1,20160306,LAL,GSW,7.071067812,0,
Shot Chart Detail,21500931,92,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,58,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-11,244,1,0,20160306,LAL,GSW,244.247825,0,
Shot Chart Detail,21500931,121,201939,Stephen Curry,1610612744,Golden State Warriors,1,0,45,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,42,7,1,0,20160306,LAL,GSW,42.57933771,0,
Shot Chart Detail,21500931,202,201939,Stephen Curry,1610612744,Golden State Warriors,2,5,11,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,159,2,1,0,20160306,LAL,GSW,159.0125781,0,
Shot Chart Detail,21500931,288,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-142,218,1,0,20160306,LAL,GSW,260.1691757,0,
Shot Chart Detail,21500931,292,201939,Stephen Curry,1610612744,Golden State Warriors,3,10,10,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,16,1,1,20160306,LAL,GSW,17.08800749,0,
Shot Chart Detail,21500931,303,201939,Stephen Curry,1610612744,Golden State Warriors,3,8,41,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,11,1,0,20160306,LAL,GSW,14.86606875,0,
Shot Chart Detail,21500931,351,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-68,237,1,0,20160306,LAL,GSW,246.5623653,0,
Shot Chart Detail,21500931,368,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,0,273,1,0,20160306,LAL,GSW,273,0,
Shot Chart Detail,21500931,372,201939,Stephen Curry,1610612744,Golden State Warriors,3,2,18,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,21,1,0,20160306,LAL,GSW,29,0,
Shot Chart Detail,21500931,397,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,156,234,1,0,20160306,LAL,GSW,281.2329995,0,
Shot Chart Detail,21500931,431,201939,Stephen Curry,1610612744,Golden State Warriors,4,9,0,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-155,188,1,0,20160306,LAL,GSW,243.6575466,0,
Shot Chart Detail,21500931,438,201939,Stephen Curry,1610612744,Golden State Warriors,4,8,15,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-6,1,1,20160306,LAL,GSW,7.211102551,0,
Shot Chart Detail,21500931,449,201939,Stephen Curry,1610612744,Golden State Warriors,4,6,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,4,249,1,0,20160306,LAL,GSW,249.0321264,0,
Shot Chart Detail,21500943,18,201939,Stephen Curry,1610612744,Golden State Warriors,1,10,21,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,26,1,0,20160307,GSW,ORL,26.01922366,0,
Shot Chart Detail,21500943,24,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,54,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-207,178,1,1,20160307,GSW,ORL,273.0073259,0,
Shot Chart Detail,21500943,27,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,33,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,1,20160307,GSW,ORL,15.8113883,0,
Shot Chart Detail,21500943,32,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,40,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,148,208,1,1,20160307,GSW,ORL,255.2802382,0,
Shot Chart Detail,21500943,52,201939,Stephen Curry,1610612744,Golden State Warriors,1,6,50,Missed Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,26,1,0,20160307,GSW,ORL,233.4523506,0,
Shot Chart Detail,21500943,80,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,38,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-17,262,1,1,20160307,GSW,ORL,262.5509474,0,
Shot Chart Detail,21500943,89,201939,Stephen Curry,1610612744,Golden State Warriors,1,2,39,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,20,205,-6,1,0,20160307,GSW,ORL,205.0877861,0,
Shot Chart Detail,21500943,261,201939,Stephen Curry,1610612744,Golden State Warriors,2,1,13,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-147,203,1,1,20160307,GSW,ORL,250.6351931,0,
Shot Chart Detail,21500943,265,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,50,Made Shot,Pullup Bank shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-4,61,1,1,20160307,GSW,ORL,61.13100686,0,
Shot Chart Detail,21500943,275,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,35,6,350,1,0,20160307,GSW,ORL,350.0514248,0,
Shot Chart Detail,21500943,305,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,25,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-97,228,1,1,20160307,GSW,ORL,247.7761086,0,
Shot Chart Detail,21500943,324,201939,Stephen Curry,1610612744,Golden State Warriors,3,7,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,16,1,1,20160307,GSW,ORL,16,0,
Shot Chart Detail,21500943,379,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,59,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,7,1,1,20160307,GSW,ORL,23.08679276,0,
Shot Chart Detail,21500943,388,201939,Stephen Curry,1610612744,Golden State Warriors,3,3,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,101,249,1,0,20160307,GSW,ORL,268.7042984,0,
Shot Chart Detail,21500943,404,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,52,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-129,244,1,1,20160307,GSW,ORL,276.0018116,0,
Shot Chart Detail,21500943,421,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,217,124,1,0,20160307,GSW,ORL,249.9299902,0,
Shot Chart Detail,21500943,425,201939,Stephen Curry,1610612744,Golden State Warriors,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,69,209,668,1,0,20160307,GSW,ORL,0,0,
Shot Chart Detail,21500943,502,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,32,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0,65,1,1,20160307,GSW,ORL,65,0,
Shot Chart Detail,21500943,512,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,37,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,11,1,1,20160307,GSW,ORL,11,0,
Shot Chart Detail,21500943,514,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,58,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-153,237,1,1,20160307,GSW,ORL,282.0957284,0,
Shot Chart Detail,21500943,524,201939,Stephen Curry,1610612744,Golden State Warriors,4,3,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,1,257,1,0,20160307,GSW,ORL,257.0019455,0,
Shot Chart Detail,21500943,526,201939,Stephen Curry,1610612744,Golden State Warriors,4,2,52,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-32,11,1,0,20160307,GSW,ORL,33.83784863,0,
Shot Chart Detail,21500943,542,201939,Stephen Curry,1610612744,Golden State Warriors,4,1,26,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,30,11,1,0,20160307,GSW,ORL,31.95309062,0,
Shot Chart Detail,21500943,558,201939,Stephen Curry,1610612744,Golden State Warriors,4,0,44,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,11,1,1,20160307,GSW,ORL,12.52996409,0,
Shot Chart Detail,21500958,18,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,215,146,1,0,20160309,GSW,UTA,259.8865137,0,
Shot Chart Detail,21500958,41,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-117,224,1,0,20160309,GSW,UTA,252.7152548,0,
Shot Chart Detail,21500958,57,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,58,Missed Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,26,1,0,20160309,GSW,UTA,28.63564213,0,
Shot Chart Detail,21500958,66,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-115,239,1,0,20160309,GSW,UTA,265.2282036,0,
Shot Chart Detail,21500958,75,201939,Stephen Curry,1610612744,Golden State Warriors,1,3,7,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,7,1,0,20160309,GSW,UTA,227.1079039,0,
Shot Chart Detail,21500958,197,201939,Stephen Curry,1610612744,Golden State Warriors,2,3,12,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,173,183,1,1,20160309,GSW,UTA,251.8293073,0,
Shot Chart Detail,21500958,212,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,58,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,199,164,1,1,20160309,GSW,UTA,257.8701223,0,
Shot Chart Detail,21500958,220,201939,Stephen Curry,1610612744,Golden State Warriors,2,0,0,Made Shot,Pullup Bank shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,54,151,527,1,1,20160309,GSW,UTA,0,0,
Shot Chart Detail,21500958,241,201939,Stephen Curry,1610612744,Golden State Warriors,3,9,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,112,257,1,0,20160309,GSW,UTA,280.344431,0,
Shot Chart Detail,21500958,319,201939,Stephen Curry,1610612744,Golden State Warriors,3,1,46,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,8,1,0,20160309,GSW,UTA,14.4222051,0,
Shot Chart Detail,21500958,431,201939,Stephen Curry,1610612744,Golden State Warriors,4,5,51,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,21,1,1,20160309,GSW,UTA,29,0,
Shot Chart Detail,21500958,448,201939,Stephen Curry,1610612744,Golden State Warriors,4,4,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-210,183,1,0,20160309,GSW,UTA,278.548021,0,
Shot Chart Detail,21500971,19,201939,Stephen Curry,1610612744,Golden State Warriors,1,9,27,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,7,1,0,20160311,GSW,POR,7.071067812,0,
Shot Chart Detail,21500971,27,201939,Stephen Curry,1610612744,Golden State Warriors,1,8,11,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,2,1,0,20160311,GSW,POR,9.219544457,0,
Shot Chart Detail,21500971,37,201939,Stephen Curry,1610612744,Golden State Warriors,1,7,15,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-52,257,1,0,20160311,GSW,POR,262.2079328,0,
Shot Chart Detail,21500971,63,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,55,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-214,159,1,1,20160311,GSW,POR,266.6027007,0,
Shot Chart Detail,21500971,70,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,28,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,2,1,1,20160311,GSW,POR,230.0086955,0,
Shot Chart Detail,21500971,73,201939,Stephen Curry,1610612744,Golden State Warriors,1,4,9,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-204,160,1,1,20160311,GSW,POR,259.2604868,0,
